id,stack_trace,observed_behavior,expected_behavior,fix_suggestions,patches,build_related,steps_to_reproduce,action_items,summary_length,description_length,itemizations,ui_elements,code_sample,code_sample_class,code_sample_method,label,train_test,project,buglocator_baseline_k@10,buglocator_clean_k@10,bluir_baseline_k@10,bluir_clean_k@10,vsm_baseline_k@10,vsm_clean_k@10,brtracer_baseline_k@10,brtracer_clean_k@10,dreamloc_baseline_k@10,dreamloc_clean_k@10
25270,False,False,False,False,False,False,False,0,7,43,0,0,False,False,False,RFE,train,eclipse,False,,False,,False,,False,,False,
6988,False,False,False,False,False,False,False,0,7,21,0,1,False,False,False,RFE,train,eclipse,False,,False,,False,,False,,False,
25892,False,False,False,False,False,True,False,1,8,57,1,0,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
27416,False,False,False,False,False,True,False,0,6,84,0,3,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
27378,False,False,False,False,False,False,False,1,13,174,0,11,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
18063,False,False,True,False,False,True,False,0,6,68,0,2,False,False,False,RFE,train,eclipse,False,,False,,False,,False,,False,
25026,False,False,True,False,False,True,False,0,3,6,0,0,False,False,False,DOCUMENTATION,train,eclipse,False,,False,,False,,False,,False,
27536,False,False,False,False,False,False,False,4,4,262,0,36,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
27455,False,True,False,False,False,False,False,0,5,63,0,1,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
26424,False,False,False,False,False,False,False,0,8,15,0,0,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
7235,False,False,True,False,False,False,False,0,6,19,0,1,False,False,False,RFE,train,eclipse,False,,False,,False,,False,,False,
25749,False,False,False,False,False,True,False,2,7,86,0,10,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
27359,True,False,True,False,False,True,False,1,10,275,0,4,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
27271,True,False,False,False,False,True,False,3,7,73,1,8,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
27159,False,False,True,False,False,False,False,0,9,38,0,0,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
26490,False,False,False,False,False,False,False,1,7,392,0,45,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
27147,False,False,True,False,False,True,False,0,9,52,0,0,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
27084,False,False,True,False,False,True,False,0,10,286,1,4,False,False,False,RFE,train,eclipse,False,,False,,False,,False,,False,
27262,False,False,True,False,False,True,False,0,9,50,0,1,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
26360,False,False,True,False,False,True,False,0,11,89,0,0,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
25985,False,False,True,False,False,False,False,0,5,58,0,0,False,False,False,CLEANUP,train,eclipse,False,,False,,False,,False,,False,
26385,False,False,False,False,False,False,False,4,9,78,1,4,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
27115,False,False,True,False,False,False,False,0,7,16,0,0,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
27106,False,False,False,False,False,True,False,2,4,60,1,1,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
25507,False,False,False,False,False,False,False,1,7,35,1,0,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
26109,False,False,True,False,False,False,False,0,10,22,0,6,False,False,False,RFE,train,eclipse,False,,False,,False,,False,,False,
26133,False,True,False,False,False,True,False,0,9,87,0,1,True,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
27083,False,False,False,False,False,False,False,0,7,30,0,2,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
27103,False,True,False,False,False,True,False,0,9,42,0,1,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
26000,False,False,True,False,False,False,False,0,7,17,0,0,False,False,False,CLEANUP,train,eclipse,False,,False,,False,,False,,False,
26392,True,False,False,False,False,True,True,9,10,182,1,22,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
26286,False,False,True,False,False,False,False,0,5,59,1,0,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
26222,False,False,True,False,False,True,False,1,11,74,0,0,False,False,False,RFE,train,eclipse,False,,False,,False,,False,,False,
25955,False,False,False,False,False,False,True,1,7,155,0,3,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
24198,False,False,True,False,False,False,False,0,8,118,0,3,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
26435,False,False,False,False,False,False,False,0,4,44,0,3,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
26221,False,False,False,False,False,True,False,2,7,81,0,8,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
26126,True,False,False,False,False,True,False,0,4,107,0,4,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
26366,False,False,False,False,False,True,False,0,9,83,1,5,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
26125,False,False,False,False,False,True,False,0,10,37,1,3,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
25999,False,False,False,False,False,False,False,0,18,116,0,0,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
25946,False,False,True,False,False,False,False,2,5,43,0,9,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
25795,False,False,False,False,False,False,True,2,9,104,1,0,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
26010,False,False,False,False,False,False,False,0,5,45,0,0,False,False,False,RFE,train,eclipse,False,,False,,False,,False,,False,
25543,False,False,False,False,False,True,False,1,8,85,3,5,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
25419,False,False,False,False,False,True,False,1,5,49,0,4,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
25458,False,False,True,False,False,False,False,0,6,63,0,1,True,False,True,RFE,train,eclipse,False,,False,,False,,False,,False,
5089,False,False,True,False,False,False,False,0,11,35,0,4,False,False,False,RFE,train,eclipse,False,,False,,False,,False,,False,
25911,False,False,True,False,False,True,False,0,8,41,0,3,False,False,False,RFE,train,eclipse,False,,False,,False,,False,,False,
13561,False,False,False,False,False,False,False,4,11,67,0,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
25295,False,False,False,False,False,False,False,0,7,47,0,0,True,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
20113,False,False,True,False,False,False,False,0,13,33,0,0,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
20115,False,False,False,False,False,False,False,0,10,26,0,3,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
16787,False,False,False,False,False,False,False,0,9,70,0,1,True,False,True,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
24666,False,False,False,False,False,True,False,2,6,98,0,4,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
19083,False,False,True,False,False,True,False,3,9,72,0,6,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
16308,False,False,False,False,False,False,False,0,10,14,0,0,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
2801,False,False,False,False,False,False,False,0,11,63,0,5,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
23267,False,False,False,False,False,False,False,1,8,60,0,2,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
24091,False,False,True,False,False,False,False,4,11,81,0,1,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
25089,False,False,True,False,False,True,False,1,9,100,0,5,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
25150,False,False,True,False,False,True,False,0,10,101,1,12,False,False,False,DESIGN_DEFECT,train,eclipse,False,,False,,False,,False,,False,
24411,False,False,False,False,False,True,False,5,8,80,0,4,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
24779,False,False,True,False,False,False,False,4,8,202,1,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
18351,False,False,True,False,False,False,False,0,10,8,0,2,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
20905,False,False,False,False,False,False,False,4,12,63,1,8,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
24888,True,False,False,False,False,True,False,1,4,112,0,12,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
12329,False,False,False,False,False,False,False,0,5,29,0,3,False,False,False,RFE,train,eclipse,False,,False,,False,,False,,False,
25073,False,True,False,False,False,True,True,2,9,71,0,0,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
24980,False,False,True,False,False,False,False,0,6,43,0,1,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
24817,True,False,False,False,False,True,False,10,10,643,0,110,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
24056,False,False,True,False,False,False,False,0,7,27,0,0,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
24586,False,False,False,False,False,True,False,1,5,51,0,5,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
24407,False,False,False,False,False,True,False,1,8,74,0,4,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
22319,False,False,False,False,False,False,False,2,10,44,0,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
24482,False,False,True,False,False,True,False,1,10,45,0,1,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
24390,False,False,True,False,False,True,False,0,9,85,0,5,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
22615,False,False,False,False,False,False,False,0,10,68,0,3,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
24385,False,False,True,False,False,False,False,0,8,19,0,0,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
2377,False,False,False,False,False,False,False,1,10,21,0,1,False,False,False,DESIGN_DEFECT,train,eclipse,False,,False,,False,,False,,False,
24194,False,False,False,False,False,False,False,4,5,43,1,5,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
21988,False,False,False,False,False,False,False,4,7,90,0,7,True,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
4676,False,False,True,False,False,False,True,13,11,376,1,31,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
22276,False,False,False,False,False,False,False,1,8,39,0,3,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
24231,False,False,False,False,False,False,False,0,3,20,0,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
20717,False,False,True,False,False,False,False,2,11,64,0,1,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
20331,False,False,True,False,False,False,False,6,11,124,0,3,False,False,False,RFE,train,eclipse,False,,False,,False,,False,,False,
2301,False,False,True,False,False,False,False,3,7,113,1,1,False,False,False,RFE,train,eclipse,False,,False,,False,,False,,False,
23331,False,False,False,False,False,False,False,1,8,31,0,0,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
23445,False,False,False,False,False,False,False,10,10,127,1,9,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
24157,False,False,False,False,False,False,False,0,8,32,0,2,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
24168,False,False,False,False,False,False,False,0,9,59,0,4,True,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
17945,False,False,False,False,False,False,False,2,7,52,0,5,False,False,False,RFE,train,eclipse,False,,False,,False,,False,,False,
24120,False,False,True,False,False,False,False,0,7,49,0,3,False,False,False,DESIGN_DEFECT,train,eclipse,False,,False,,False,,False,,False,
24121,False,False,False,False,False,True,False,2,10,32,1,4,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
22902,False,False,True,False,False,True,False,0,6,157,0,14,False,False,False,DOCUMENTATION,train,eclipse,False,,False,,False,,False,,False,
20495,False,False,False,False,False,True,False,0,7,56,0,2,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
23782,False,False,True,False,False,True,False,2,8,49,0,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
8853,False,False,False,False,False,False,False,4,7,47,1,4,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
18279,False,False,False,False,False,True,False,0,7,30,0,1,False,False,False,TEST,train,eclipse,False,,False,,False,,False,,False,
2763,False,False,True,False,False,False,False,1,8,35,0,5,False,False,False,RFE,train,eclipse,False,,False,,False,,False,,False,
23018,True,False,False,False,False,False,False,0,8,75,0,11,True,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
2529,False,False,True,False,False,False,False,3,7,43,0,3,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
23775,False,False,False,False,False,True,False,4,6,31,1,3,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
23138,False,False,True,False,False,False,False,4,7,59,0,10,True,False,False,DOCUMENTATION,train,eclipse,False,,False,,False,,False,,False,
16453,False,False,True,False,False,False,False,8,5,84,0,8,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
22604,False,False,True,False,False,True,False,0,6,42,2,2,False,False,False,DOCUMENTATION,train,eclipse,False,,False,,False,,False,,False,
22269,False,False,False,False,False,False,False,2,7,31,0,4,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
21382,False,True,False,False,False,True,False,2,12,103,0,4,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
2338,False,False,False,False,False,False,False,0,11,37,0,5,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
17344,False,False,False,False,False,False,False,2,9,41,1,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
16910,False,False,False,False,False,False,False,0,8,23,0,1,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
20249,False,False,True,False,False,True,False,2,5,103,0,6,False,False,False,DOCUMENTATION,train,eclipse,False,,False,,False,,False,,False,
20474,False,False,True,False,False,False,False,2,10,44,0,5,False,False,False,DOCUMENTATION,train,eclipse,False,,False,,False,,False,,False,
20069,False,False,False,False,False,False,False,0,10,33,0,3,True,False,False,DOCUMENTATION,train,eclipse,False,,False,,False,,False,,False,
23433,False,False,False,False,False,False,False,4,7,50,0,6,False,False,False,DOCUMENTATION,train,eclipse,False,,False,,False,,False,,False,
22411,False,False,True,False,False,False,True,0,8,160,0,6,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
21850,False,False,False,False,False,False,False,0,16,51,0,4,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
15732,False,False,True,False,False,True,False,1,6,75,1,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
23224,True,False,False,False,False,False,False,2,5,168,0,35,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
23066,False,False,True,False,False,False,False,0,9,43,0,14,True,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
22539,False,True,False,False,False,False,False,1,4,126,0,1,False,False,False,RFE,train,eclipse,False,,False,,False,,False,,False,
17498,False,False,True,False,False,True,False,0,8,63,0,1,False,False,False,DOCUMENTATION,train,eclipse,False,,False,,False,,False,,False,
2025,False,False,True,False,False,False,False,0,11,15,0,0,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
16596,False,False,False,False,False,True,False,4,10,73,1,4,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
21097,False,False,False,False,False,True,True,0,7,71,0,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
22568,False,False,False,False,False,True,False,0,11,52,0,0,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
22325,False,False,False,False,False,False,False,1,7,131,0,4,True,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
23291,False,False,True,False,False,False,False,0,8,65,0,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
22809,False,False,False,False,False,False,False,2,12,49,0,5,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
22360,False,False,False,False,False,False,False,0,9,175,0,0,True,False,True,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
20973,False,False,True,False,False,False,False,0,8,31,0,0,False,False,False,CLEANUP,train,eclipse,False,,False,,False,,False,,False,
2373,False,False,False,False,False,False,False,0,10,49,0,0,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
11650,False,False,True,False,False,False,False,0,6,148,0,4,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
11684,False,False,False,False,False,False,False,0,10,25,0,0,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
19841,False,False,True,False,False,False,False,0,6,9,0,0,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
6124,False,False,True,False,False,True,False,1,7,55,1,4,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
16478,False,False,False,False,False,True,True,1,9,146,1,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
14489,False,False,False,False,False,False,False,0,2,9,0,0,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
22966,True,False,True,False,False,False,False,15,5,203,0,40,True,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
18915,False,False,True,False,False,False,False,1,11,62,0,3,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
22987,False,False,False,False,False,True,False,0,5,70,0,8,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
22352,False,False,True,False,False,False,False,1,11,94,0,1,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
20957,False,True,False,False,False,False,True,11,6,174,0,15,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
13553,False,False,True,False,False,True,False,0,8,23,0,0,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
17901,False,False,False,False,False,False,False,1,11,148,0,6,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
12813,False,False,True,False,False,True,False,4,6,33,1,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
22282,True,False,False,False,False,False,False,2,5,100,1,12,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
16907,False,True,True,False,False,False,False,0,22,119,0,0,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
18777,False,False,False,False,False,False,False,1,6,65,3,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
20430,False,False,False,False,False,False,False,4,17,180,0,14,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
21726,False,False,False,False,False,False,False,5,8,136,1,22,True,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
20329,False,False,True,False,False,True,False,0,7,44,0,0,True,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
22118,False,False,False,False,False,False,False,0,7,63,0,8,True,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
21108,False,False,False,False,False,False,False,3,11,55,1,5,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
21041,False,False,False,False,False,False,False,0,11,84,0,1,False,False,False,RFE,train,eclipse,False,,False,,False,,False,,False,
22001,False,False,True,False,False,False,False,0,7,31,0,1,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
21781,True,False,False,False,False,True,False,3,6,153,1,7,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
12906,False,False,True,False,False,False,False,11,19,160,0,3,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
20927,False,False,False,False,False,True,False,2,6,133,0,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
21717,True,False,False,False,False,False,False,2,5,100,0,6,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
21133,False,False,True,False,False,True,False,0,8,97,0,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
21202,False,False,False,False,False,False,False,3,8,66,1,1,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
21511,False,False,False,False,False,False,False,14,5,77,0,15,True,False,True,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
19780,False,False,False,False,False,False,False,2,8,98,0,8,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
19821,False,False,True,False,False,False,False,0,6,313,1,5,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
20600,False,False,False,False,False,True,False,2,7,62,0,2,False,False,False,DOCUMENTATION,train,eclipse,False,,False,,False,,False,,False,
20617,False,False,True,False,False,False,False,0,8,96,0,6,False,False,False,DOCUMENTATION,train,eclipse,False,,False,,False,,False,,False,
20214,False,False,False,False,False,False,True,1,6,108,0,1,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
18047,True,False,False,False,False,True,False,3,8,165,0,21,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
20193,False,True,False,False,False,True,False,7,6,136,1,11,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
19106,False,False,False,False,False,True,False,0,9,46,0,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
20093,False,False,False,False,False,True,False,0,6,87,2,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
20347,False,False,False,False,False,True,False,0,3,21,0,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
20162,False,False,False,False,False,False,False,0,7,27,0,1,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
20166,True,False,False,False,False,True,False,1,6,145,1,12,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
20084,True,False,True,False,False,True,False,4,3,277,1,36,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
20178,False,False,False,False,False,False,False,3,8,80,0,4,False,False,False,SPEC,train,eclipse,False,,False,,False,,False,,False,
19981,False,False,False,False,False,True,False,2,6,142,4,5,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
19651,False,False,True,False,False,True,False,9,8,241,3,17,True,True,True,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
19933,False,False,False,False,False,True,False,0,7,114,0,0,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
19150,False,True,False,False,False,False,False,2,8,58,0,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
18525,False,False,False,False,False,False,False,0,9,18,0,0,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
19426,False,False,False,False,False,False,False,3,5,39,1,1,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
18732,False,False,False,False,False,False,False,4,12,77,1,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
19494,False,True,False,False,False,True,False,3,6,192,1,5,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
19848,False,False,False,False,False,False,False,1,10,65,1,6,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
18579,False,False,False,False,False,False,False,3,4,59,1,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
19786,False,False,False,False,False,False,False,1,6,14,0,0,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
19101,False,False,False,False,False,True,False,1,5,39,1,1,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
19358,False,False,False,False,False,False,False,0,3,7,0,0,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
19295,False,True,True,False,False,False,False,0,9,203,0,4,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
19343,False,False,False,False,False,True,False,0,6,32,0,1,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
18734,False,False,False,False,False,True,False,1,6,99,0,1,True,False,True,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
19540,False,False,True,False,False,True,False,0,4,62,0,0,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
18641,True,False,False,False,False,False,False,59,6,700,1,164,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
18725,False,False,False,False,False,False,False,0,11,11,1,1,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
19247,False,False,False,False,False,True,False,0,6,23,0,0,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
18654,False,False,False,False,False,False,False,8,3,75,0,8,True,False,True,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
18929,False,False,False,False,False,True,False,0,10,64,1,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
16707,False,False,False,False,False,True,False,6,7,77,3,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
7712,False,False,False,False,False,False,False,1,11,32,0,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
17581,False,False,True,False,False,False,False,0,8,28,0,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
17365,False,False,False,False,False,False,False,1,11,84,1,5,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
17018,False,False,False,False,False,False,False,0,4,7,0,0,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
18165,False,False,False,False,False,False,False,0,5,21,0,0,False,False,False,DOCUMENTATION,train,eclipse,False,,False,,False,,False,,False,
17720,False,False,False,False,False,False,False,0,8,37,0,3,False,False,False,DOCUMENTATION,train,eclipse,False,,False,,False,,False,,False,
18405,False,False,False,False,False,True,False,5,8,49,1,4,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
16839,False,False,False,False,False,False,False,0,8,23,0,0,False,False,False,CLEANUP,train,eclipse,False,,False,,False,,False,,False,
17979,False,False,True,False,False,False,False,0,5,48,0,0,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
18152,True,False,False,False,False,False,False,1,6,374,0,33,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
18406,False,False,False,False,False,True,False,4,8,67,2,2,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
18182,False,False,False,False,False,True,False,1,8,45,0,3,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
18016,False,False,True,False,False,False,False,5,10,89,2,2,False,False,False,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
13294,False,False,True,False,False,True,False,0,4,95,1,5,True,False,True,IMPROVEMENT,train,eclipse,False,,False,,False,,False,,False,
14807,False,False,True,False,False,True,False,2,7,107,0,3,False,False,False,BUG,train,eclipse,False,False,False,False,False,False,False,False,False,False
